GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,2646,3141,0,0,458762.2,173.379516,0,0,0,0,4.68633771,A,A,Group Association- A,A / A,0,0,0,0,0,2646,3141,458762.2,0,0,0,173.379516,0,0,4.68633771
C,C,C,Group Corporate - C,0,0,44,44,2287,2448,0,5236,375013,163.975951,119,0,0,3.39768340,4.05051185,C,C,Corporate Group - C,C / C,0,0,44,44,5236,2287,2448,375013,0,0,119,163.975951,0,3.39768340,4.05051185
D,D,D,Discounts - D,72,164,171,342,7347,12831,8302,20994.85,983236.88,133.828349,122.776901,115.305556,27.7992278,13.2046332,13.0122915,D,D,Discounts - D,D / D,72,8302,171,342,20994.85,7347,12831,983236.88,164,115.305556,122.776901,133.828349,27.7992278,13.2046332,13.0122915
E,E,E,Consortium - E,1,1,18,18,628,644,123.25,2558.75,114140.65,181.752627,142.152778,123.25,.386100386,1.38996139,1.11225249,E,E,Consortium - E,E / E,1,123.25,18,18,2558.75,628,644,114140.65,1,123.25,142.152778,181.752627,.386100386,1.38996139,1.11225249
G,G,G,Rack - G,24,45,33,62,2739,3667,3060.75,4360,523319.75,191.062340,132.121212,127.53125,9.26640927,2.54826255,4.85105026,G,G,Rack - G,G / G,24,3060.75,33,62,4360,2739,3667,523319.75,45,127.53125,132.121212,191.062340,9.26640927,2.54826255,4.85105026
H,H,H,House Use - H,0,0,0,0,1,1,0,35.13,7267.02,7267.02,0,0,0,0,.001771103,H,H,House Use - H,H / H,0,0,0,0,35.13,1,1,7267.02,0,0,0,7267.02,0,0,.001771103
K,K,K,Package - K,5,11,8,19,706,1141,695,1185,127179.74,180.141275,148.125,139,1.93050193,.617760618,1.25039850,K,K,Package - K,K / K,5,695,8,19,1185,706,1141,127179.74,11,139,148.125,180.141275,1.93050193,.617760618,1.25039850
L,L,L,Local Corporate - L,0,0,3,3,381,387,0,398.6,60436.19,158.625171,132.866667,0,0,.231660232,.674790124,L,L,Local Corporate- L,L / L,0,0,3,3,398.6,381,387,60436.19,0,0,132.866667,158.625171,0,.231660232,.674790124
M,M,M,Government/Military - M,1,1,4,4,873,1030,131,524,122828,140.696449,131,131,.386100386,.308880309,1.54617265,M,M,Government/Military - M,M / M,1,131,4,4,524,873,1030,122828,1,131,131,140.696449,.386100386,.308880309,1.54617265
N,N,N,Complimentary - N,3,3,13,13,1220,1518,0,0,811.11,.664844262,0,0,1.15830116,1.00386100,2.16074528,N,N,Complimentary - N,N / N,3,0,13,13,0,1220,1518,811.11,3,0,0,.664844262,1.15830116,1.00386100,2.16074528
O,O,O,Contract/Other - O,20,20,105,108,4861,4905,2040,10812,500475.12,102.957235,102.971429,102,7.72200772,8.10810811,8.60933017,O,O,Contract/Other - O,O / O,20,2040,105,108,10812,4861,4905,500475.12,20,102,102.971429,102.957235,7.72200772,8.10810811,8.60933017
P,P,P,National Corporate - P,1,1,19,22,2564,2704,175,3119.25,446753.03,174.240651,164.171053,175,.386100386,1.46718147,4.54110729,P,P,National Corporate- P,P / P,1,175,19,22,3119.25,2564,2704,446753.03,1,175,164.171053,174.240651,.386100386,1.46718147,4.54110729
Q,Q,Q,Group Govt/Military - Q,0,0,0,0,519,576,0,0,70436,135.714836,0,0,0,0,.919202295,Q,Q,Group Govt/Military - Q,Q / Q,0,0,0,0,0,519,576,70436,0,0,0,135.714836,0,0,.919202295
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.019482130,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.019482130
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.182423577,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.182423577
U,U,U,Group SMERF - U,8,8,101,101,5323,8205,972,12379,702930.43,132.055313,122.564356,121.5,3.08880309,7.79922780,9.42757961,U,U,Group SMERF - U,U / U,8,972,101,101,12379,5323,8205,702930.43,8,121.5,122.564356,132.055313,3.08880309,7.79922780,9.42757961
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001771103,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001771103
W,W,W,Wholesale - W,3,3,5,5,722,869,285,569,82506.29,114.274640,113.8,95,1.15830116,.386100386,1.27873614,W,W,Wholesale - W,W / W,3,285,5,5,569,722,869,82506.29,3,95,113.8,114.274640,1.15830116,.386100386,1.27873614
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
138,257,524,741,32932,44216,114.376812,118.648053,139.416234,,15784,62171.58,4591255.41,58.3259537,40.4633205,53.2818533,MONTH,Rooms Month to Date,Room Revenue Month to Date
