GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
O,O,O,Contract/Other - O,20,20,534,538,5290,5335,2040,54570,544233.12,102.879607,102.191011,102,7.72200772,7.92990793,8.54590394,O,O,Contract/Other - O,O / O,20,2040,534,538,54570,5290,5335,544233.12,20,102,102.191011,102.879607,7.72200772,7.92990793,8.54590394
P,P,P,National Corporate - P,1,1,148,157,2693,2839,162,24271,467904.78,173.748526,163.993243,162,.386100386,2.19780220,4.35049515,P,P,National Corporate- P,P / P,1,162,148,157,24271,2693,2839,467904.78,1,162,163.993243,173.748526,.386100386,2.19780220,4.35049515
Q,Q,Q,Group Govt/Military - Q,25,25,288,297,807,873,2225,34247,104683,129.718711,118.913194,89,9.65250965,4.27680428,1.30369461,Q,Q,Group Govt/Military - Q,Q / Q,25,2225,288,297,34247,807,873,104683,25,89,118.913194,129.718711,9.65250965,4.27680428,1.30369461
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.017770311,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.017770311
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.166394727,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.166394727
U,U,U,Group SMERF - U,10,18,310,392,5532,8496,1020,37179,727730.43,131.549246,119.932258,102,3.86100386,4.60350460,8.93685078,U,U,Group SMERF - U,U / U,10,1020,310,392,37179,5532,8496,727730.43,18,102,119.932258,131.549246,3.86100386,4.60350460,8.93685078
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001615483,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001615483
W,W,W,Wholesale - W,0,0,20,23,737,887,0,2471.5,84408.79,114.530244,123.575,0,0,.297000297,1.19061081,W,W,Wholesale - W,W / W,0,0,20,23,2471.5,737,887,84408.79,0,0,123.575,114.530244,0,.297000297,1.19061081
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
86,118,2753,3674,35161,47149,101.343256,123.693135,138.494668,,8715.52,340527.2,4869611.03,56.8019903,40.8820909,33.2046332,MONTH,Rooms Month to Date,Room Revenue Month to Date
