GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,861,966,3846,4473,0,160519,672191.2,174.776703,186.433217,0,0,12.7858628,4.94980695,A,A,Group Association- A,A / A,0,0,861,966,160519,3846,4473,672191.2,0,0,186.433217,174.776703,0,12.7858628,4.94980695
C,C,C,Group Corporate - C,83,83,433,444,2936,3108,12637,69898,476307,162.229905,161.427252,152.253012,32.0463320,6.43005643,3.77863578,C,C,Corporate Group - C,C / C,83,12637,433,444,69898,2936,3108,476307,83,152.253012,161.427252,162.229905,32.0463320,6.43005643,3.77863578
D,D,D,Discounts - D,75,106,1133,1941,10778,18900,10331.6,145958.22,1424658,132.182037,128.824554,137.754667,28.9575290,16.8250668,13.8712999,D,D,Discounts - D,D / D,75,10331.6,1133,1941,145958.22,10778,18900,1424658,106,137.754667,128.824554,132.182037,28.9575290,16.8250668,13.8712999
E,E,E,Consortium - E,5,5,111,117,1009,1033,890.5,20421.9,176804.35,175.227304,183.981081,178.1,1.93050193,1.64835165,1.29858430,E,E,Consortium - E,E / E,5,890.5,111,117,20421.9,1009,1033,176804.35,5,178.1,183.981081,175.227304,1.93050193,1.64835165,1.29858430
G,G,G,Rack - G,5,5,218,280,3523,4730,948.25,36680.81,655272.1,185.998325,168.260596,189.65,1.93050193,3.23730324,4.53410553,G,G,Rack - G,G / G,5,948.25,218,280,36680.81,3523,4730,655272.1,5,189.65,168.260596,185.998325,1.93050193,3.23730324,4.53410553
H,H,H,House Use - H,0,0,0,0,1,1,0,1205.05,12670.69,12670.69,0,0,0,0,.001287001,H,H,House Use - H,H / H,0,0,0,0,1205.05,1,1,12670.69,0,0,0,12670.69,0,0,.001287001
K,K,K,Package - K,3,8,44,71,826,1347,710,7635,146639.74,177.529952,173.522727,236.666667,1.15830116,.653400653,1.06306306,K,K,Package - K,K / K,3,710,44,71,7635,826,1347,146639.74,8,236.666667,173.522727,177.529952,1.15830116,.653400653,1.06306306
L,L,L,Local Corporate - L,2,2,36,36,455,462,290,5237.46,72057.65,158.368462,145.485,145,.772200772,.534600535,.585585586,L,L,Local Corporate- L,L / L,2,290,36,36,5237.46,455,462,72057.65,2,145,145.485,158.368462,.772200772,.534600535,.585585586
M,M,M,Government/Military - M,11,12,76,90,1148,1353,1525,9936.5,158974.5,138.479530,130.743421,138.636364,4.24710425,1.12860113,1.47747748,M,M,Government/Military - M,M / M,11,1525,76,90,9936.5,1148,1353,158974.5,12,138.636364,130.743421,138.479530,4.24710425,1.12860113,1.47747748
N,N,N,Complimentary - N,2,2,32,32,1328,1628,0,-287.26,523.85,.394465361,-8.976875,0,.772200772,.475200475,1.70913771,N,N,Complimentary - N,N / N,2,0,32,32,-287.26,1328,1628,523.85,2,0,-8.976875,.394465361,.772200772,.475200475,1.70913771
O,O,O,Contract/Other - O,23,23,555,556,6629,6678,2346,56610,681219.12,102.763482,102,102,8.88030888,8.24175824,8.53153153,O,O,Contract/Other - O,O / O,23,2346,555,556,56610,6629,6678,681219.12,23,102,102,102.763482,8.88030888,8.24175824,8.53153153
P,P,P,National Corporate - P,23,23,188,188,3159,3305,3680.78,30108.06,543355.2,172.002279,160.149255,160.033913,8.88030888,2.79180279,4.06563707,P,P,National Corporate- P,P / P,23,3680.78,188,188,30108.06,3159,3305,543355.2,23,160.033913,160.149255,172.002279,8.88030888,2.79180279,4.06563707
Q,Q,Q,Group Govt/Military - Q,0,0,1,1,989,1055,0,131,127475,128.892821,131,0,0,.014850015,1.27284427,Q,Q,Group Govt/Military - Q,Q / Q,0,0,1,1,131,989,1055,127475,0,0,131,128.892821,0,.014850015,1.27284427
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.014157014,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.014157014
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.132561133,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.132561133
U,U,U,Group SMERF - U,5,7,221,277,6775,10277,535,14717.9,890331.33,131.414218,66.5968326,107,1.93050193,3.28185328,8.71943372,U,U,Group SMERF - U,U / U,5,535,221,277,14717.9,6775,10277,890331.33,7,107,66.5968326,131.414218,1.93050193,3.28185328,8.71943372
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001287001,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001287001
W,W,W,Wholesale - W,2,2,65,68,881,1034,318.75,8940.5,103252.29,117.198967,137.546154,159.375,.772200772,.965250965,1.13384813,W,W,Wholesale - W,W / W,2,318.75,65,68,8940.5,881,1034,103252.29,2,159.375,137.546154,117.198967,.772200772,.965250965,1.13384813
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
239,278,3974,5067,44398,59533,143.150126,142.856603,138.674986,,34212.88,567712.14,6156892.02,57.1402831,59.0139590,92.2779923,MONTH,Rooms Month to Date,Room Revenue Month to Date
