GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,900,1213,2646,3141,0,135697.5,463510.2,175.173923,150.775,0,0,17.3745174,5.93966059,A,A,Group Association- A,A / A,0,0,900,1213,135697.5,2646,3141,463510.2,0,0,150.775,175.173923,0,17.3745174,5.93966059
C,C,C,Group Corporate - C,28,28,53,53,2070,2213,3696,7069,346941,167.604348,133.377358,132,10.8108108,1.02316602,4.64667325,C,C,Corporate Group - C,C / C,28,3696,53,53,7069,2070,2213,346941,28,132,133.377358,167.604348,10.8108108,1.02316602,4.64667325
D,D,D,Discounts - D,45,67,551,947,5170,8788,6781.79,77412.22,719286.11,139.126907,140.494047,150.706444,17.3745174,10.6370656,11.6054593,D,D,Discounts - D,D / D,45,6781.79,551,947,77412.22,5170,8788,719286.11,67,150.706444,140.494047,139.126907,17.3745174,10.6370656,11.6054593
E,E,E,Consortium - E,3,4,50,52,504,513,549.95,9006.35,96691.9,191.849008,180.127,183.316667,1.15830116,.965250965,1.13136392,E,E,Consortium - E,E / E,3,549.95,50,52,9006.35,504,513,96691.9,4,183.316667,180.127,191.849008,1.15830116,.965250965,1.13136392
G,G,G,Rack - G,6,6,126,157,2484,3256,1053.2,24665.89,488506.6,196.661272,195.761032,175.533333,2.31660232,2.43243243,5.57600790,G,G,Rack - G,G / G,6,1053.2,126,157,24665.89,2484,3256,488506.6,6,175.533333,195.761032,196.661272,2.31660232,2.43243243,5.57600790
H,H,H,House Use - H,0,0,0,0,0,0,325.74,51.29,8981.81,0,0,0,0,0,0,H,H,House Use - H,H / H,0,325.74,0,0,51.29,0,0,8981.81,0,0,0,0,0,0,0
K,K,K,Package - K,0,0,9,14,639,1025,0,1707,116881.74,182.913521,189.666667,0,0,.173745174,1.43440783,K,K,Package - K,K / K,0,0,9,14,1707,639,1025,116881.74,0,0,189.666667,182.913521,0,.173745174,1.43440783
L,L,L,Local Corporate - L,1,1,8,8,358,364,179,1276,56881.74,158.887542,159.5,179,.386100386,.154440154,.803627548,L,L,Local Corporate- L,L / L,1,179,8,8,1276,358,364,56881.74,1,179,159.5,158.887542,.386100386,.154440154,.803627548
M,M,M,Government/Military - M,4,4,42,54,786,937,524,5562,111297,141.599237,132.428571,131,1.54440154,.810810811,1.76438897,M,M,Government/Military - M,M / M,4,524,42,54,5562,786,937,111297,4,131,132.428571,141.599237,1.54440154,.810810811,1.76438897
N,N,N,Complimentary - N,9,9,59,62,1026,1324,0,.01,587.11,.572231969,.000169492,0,3.47490347,1.13899614,2.30313370,N,N,Complimentary - N,N / N,9,0,59,62,.01,1026,1324,587.11,9,0,.000169492,.572231969,3.47490347,1.13899614,2.30313370
O,O,O,Contract/Other - O,23,23,493,499,3844,3874,2346,50388,396282.12,103.091082,102.206897,102,8.88030888,9.51737452,8.62889468,O,O,Contract/Other - O,O / O,23,2346,493,499,50388,3844,3874,396282.12,23,102,102.206897,103.091082,8.88030888,9.51737452,8.62889468
