GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,2646,3141,0,-2601,460552.2,174.056009,0,0,0,0,4.91164241,A,A,Group Association- A,A / A,0,0,0,0,-2601,2646,3141,460552.2,0,0,0,174.056009,0,0,4.91164241
C,C,C,Group Corporate - C,0,0,0,0,2243,2404,0,0,369777,164.858226,0,0,0,0,4.16357291,C,C,Corporate Group - C,C / C,0,0,0,0,0,2243,2404,369777,0,0,0,164.858226,0,0,4.16357291
D,D,D,Discounts - D,125,239,1312,2445,6858,11884,14979.02,154419.1,925092.39,134.892445,117.697485,119.83216,48.2625483,19.4832195,12.7301752,D,D,Discounts - D,D / D,125,14979.02,1312,2445,154419.1,6858,11884,925092.39,239,119.83216,117.697485,134.892445,48.2625483,19.4832195,12.7301752
E,E,E,Consortium - E,8,8,71,71,589,605,1024.25,9580,108806.65,184.731154,134.929577,128.03125,3.08880309,1.05435105,1.09333234,E,E,Consortium - E,E / E,8,1024.25,71,71,9580,589,605,108806.65,8,128.03125,134.929577,184.731154,3.08880309,1.05435105,1.09333234
G,G,G,Rack - G,3,3,176,293,2694,3592,445,23636.55,517236.75,191.995824,134.298580,148.333333,1.15830116,2.61360261,5.00074250,G,G,Rack - G,G / G,3,445,176,293,23636.55,2694,3592,517236.75,3,148.333333,134.298580,191.995824,1.15830116,2.61360261,5.00074250
H,H,H,House Use - H,0,0,1,1,1,1,0,-2602.73,7012.71,7012.71,-2602.73,0,0,.014850015,.001856252,H,H,House Use - H,H / H,0,0,1,1,-2602.73,1,1,7012.71,0,0,-2602.73,7012.71,0,.014850015,.001856252
K,K,K,Package - K,5,6,31,61,684,1106,790,4571,123839.74,181.052251,147.451613,158,1.93050193,.460350460,1.26967627,K,K,Package - K,K / K,5,790,31,61,4571,684,1106,123839.74,6,158,147.451613,181.052251,1.93050193,.460350460,1.26967627
L,L,L,Local Corporate - L,1,1,10,10,376,382,135,1692.79,59767.59,158.956356,169.279,135,.386100386,.148500149,.697950698,L,L,Local Corporate- L,L / L,1,135,10,10,1692.79,376,382,59767.59,1,135,169.279,158.956356,.386100386,.148500149,.697950698
M,M,M,Government/Military - M,3,3,58,63,864,1021,393,7688,121655,140.804398,132.551724,131,1.15830116,.861300861,1.60380160,M,M,Government/Military - M,M / M,3,393,58,63,7688,864,1021,121655,3,131,132.551724,140.804398,1.15830116,.861300861,1.60380160
N,N,N,Complimentary - N,1,1,109,109,1199,1497,0,224,811.11,.676488741,2.05504587,0,.386100386,1.61865162,2.22564598,N,N,Complimentary - N,N / N,1,0,109,109,224,1199,1497,811.11,1,0,2.05504587,.676488741,.386100386,1.61865162,2.22564598
O,O,O,Contract/Other - O,22,25,531,537,4658,4694,2244,54417,479565.12,102.955157,102.480226,102,8.49420849,7.88535789,8.64642115,O,O,Contract/Other - O,O / O,22,2244,531,537,54417,4658,4694,479565.12,25,102,102.480226,102.955157,8.49420849,7.88535789,8.64642115
P,P,P,National Corporate - P,10,11,125,137,2521,2657,1619.75,20508.75,439652.78,174.396184,164.07,161.975,3.86100386,1.85625186,4.67961093,P,P,National Corporate- P,P / P,10,1619.75,125,137,20508.75,2521,2657,439652.78,11,161.975,164.07,174.396184,3.86100386,1.85625186,4.67961093
Q,Q,Q,Group Govt/Military - Q,0,0,8,8,519,576,0,1048,70436,135.714836,131,0,0,.118800119,.963394713,Q,Q,Group Govt/Military - Q,Q / Q,0,0,8,8,1048,519,576,70436,0,0,131,135.714836,0,.118800119,.963394713
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.020418770,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.020418770
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.191193941,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.191193941
U,U,U,Group SMERF - U,3,3,1147,1290,4826,7567,476,125245,646555.43,133.973359,109.193548,158.666667,1.15830116,17.0329670,8.95827146,U,U,Group SMERF - U,U / U,3,476,1147,1290,125245,4826,7567,646555.43,3,158.666667,109.193548,133.973359,1.15830116,17.0329670,8.95827146
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001856252,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001856252
W,W,W,Wholesale - W,0,0,22,22,706,847,0,2342,80798.29,114.445170,106.454545,0,0,.326700327,1.31051381,W,W,Wholesale - W,W / W,0,0,22,22,2342,706,847,80798.29,0,0,106.454545,114.445170,0,.326700327,1.31051381
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
181,300,3601,5047,31499,42123,122.132707,111.127037,140.535216,,22106.02,400168.46,4426718.76,58.4700772,53.4749035,69.8841699,MONTH,Rooms Month to Date,Room Revenue Month to Date
