GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,900,1213,2646,3141,0,135697.5,463510.2,175.173923,150.775,0,0,15.7950158,5.87138863,A,A,Group Association- A,A / A,0,0,900,1213,135697.5,2646,3141,463510.2,0,0,150.775,175.173923,0,15.7950158,5.87138863
C,C,C,Group Corporate - C,50,54,140,147,2157,2307,6600,18553,358425,166.168289,132.521429,132,19.3050193,2.45700246,4.78631341,C,C,Corporate Group - C,C / C,50,6600,140,147,18553,2157,2307,358425,54,132,132.521429,166.168289,19.3050193,2.45700246,4.78631341
D,D,D,Discounts - D,33,52,657,1124,5276,8965,5373.92,94274.01,736147.9,139.527654,143.491644,162.846061,12.7413127,11.5303615,11.7072738,D,D,Discounts - D,D / D,33,5373.92,657,1124,94274.01,5276,8965,736147.9,52,162.846061,143.491644,139.527654,12.7413127,11.5303615,11.7072738
E,E,E,Consortium - E,8,13,62,70,516,531,1503.35,11214.7,98900.25,191.667151,180.882258,187.91875,3.08880309,1.08810109,1.14498735,E,E,Consortium - E,E / E,8,1503.35,62,70,11214.7,516,531,98900.25,13,187.91875,180.882258,191.667151,3.08880309,1.08810109,1.14498735
G,G,G,Rack - G,2,2,135,167,2493,3266,248.2,26098.29,489939,196.525872,193.320667,124.1,.772200772,2.36925237,5.53188657,G,G,Rack - G,G / G,2,248.2,135,167,26098.29,2493,3266,489939,2,124.1,193.320667,196.525872,.772200772,2.36925237,5.53188657
H,H,H,House Use - H,0,0,0,0,0,0,0,51.29,8981.81,0,0,0,0,0,0,H,H,House Use - H,H / H,0,0,0,0,51.29,0,0,8981.81,0,0,0,0,0,0,0
K,K,K,Package - K,0,0,9,14,639,1025,0,1707,116881.74,182.913521,189.666667,0,0,.157950158,1.41792038,K,K,Package - K,K / K,0,0,9,14,1707,639,1025,116881.74,0,0,189.666667,182.913521,0,.157950158,1.41792038
L,L,L,Local Corporate - L,2,2,11,11,361,367,304,1759,57364.74,158.905097,159.909091,152,.772200772,.193050193,.801047353,L,L,Local Corporate- L,L / L,2,304,11,11,1759,361,367,57364.74,2,152,159.909091,158.905097,.772200772,.193050193,.801047353
M,M,M,Government/Military - M,4,4,50,62,794,945,524,6610,112345,141.492443,132.2,131,1.54440154,.877500878,1.76186038,M,M,Government/Military - M,M / M,4,524,50,62,6610,794,945,112345,4,131,132.2,141.492443,1.54440154,.877500878,1.76186038
N,N,N,Complimentary - N,9,9,77,80,1044,1342,0,.01,587.11,.562365900,.000129870,0,3.47490347,1.35135135,2.31660232,N,N,Complimentary - N,N / N,9,0,77,80,.01,1044,1342,587.11,9,0,.000129870,.562365900,3.47490347,1.35135135,2.31660232
