GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,2646,3141,0,-2601,460552.2,174.056009,0,0,0,0,5.05753278,A,A,Group Association- A,A / A,0,0,0,0,-2601,2646,3141,460552.2,0,0,0,174.056009,0,0,5.05753278
C,C,C,Group Corporate - C,0,0,0,0,2243,2404,0,0,369777,164.858226,0,0,0,0,4.28724340,C,C,Corporate Group - C,C / C,0,0,0,0,0,2243,2404,369777,0,0,0,164.858226,0,0,4.28724340
D,D,D,Discounts - D,64,92,779,1298,6325,10737,8320.65,94424.54,865097.83,136.774360,121.212503,130.010156,24.7104247,15.0386100,12.0895294,D,D,Discounts - D,D / D,64,8320.65,779,1298,94424.54,6325,10737,865097.83,92,130.010156,121.212503,136.774360,24.7104247,15.0386100,12.0895294
E,E,E,Consortium - E,11,11,47,47,565,581,1529.5,6465.5,105692.15,187.065752,137.563830,139.045455,4.24710425,.907335907,1.07993425,E,E,Consortium - E,E / E,11,1529.5,47,47,6465.5,565,581,105692.15,11,139.045455,137.563830,187.065752,4.24710425,.907335907,1.07993425
G,G,G,Rack - G,3,3,145,241,2663,3540,490,19562.05,513162.25,192.700807,134.910690,163.333333,1.15830116,2.79922780,5.09002638,G,G,Rack - G,G / G,3,490,145,241,19562.05,2663,3540,513162.25,3,163.333333,134.910690,192.700807,1.15830116,2.79922780,5.09002638
H,H,H,House Use - H,0,0,1,1,1,1,0,-2457.88,7157.56,7157.56,-2457.88,0,0,.019305019,.001911388,H,H,House Use - H,H / H,0,0,1,1,-2457.88,1,1,7157.56,0,0,-2457.88,7157.56,0,.019305019,.001911388
K,K,K,Package - K,1,1,21,45,674,1090,170,3201,122469.74,181.705846,152.428571,170,.386100386,.405405405,1.28827555,K,K,Package - K,K / K,1,170,21,45,3201,674,1090,122469.74,1,170,152.428571,181.705846,.386100386,.405405405,1.28827555
L,L,L,Local Corporate - L,2,2,7,7,373,379,388,1229.29,59304.09,158.992198,175.612857,194,.772200772,.135135135,.712947743,L,L,Local Corporate- L,L / L,2,388,7,7,1229.29,373,379,59304.09,2,194,175.612857,158.992198,.772200772,.135135135,.712947743
M,M,M,Government/Military - M,8,8,43,48,849,1006,1048,5723,119690,140.977621,133.093023,131,3.08880309,.830115830,1.62276845,M,M,Government/Military - M,M / M,8,1048,43,48,5723,849,1006,119690,8,131,133.093023,140.977621,3.08880309,.830115830,1.62276845
N,N,N,Complimentary - N,2,2,98,98,1188,1486,0,224,811.11,.682752525,2.28571429,0,.772200772,1.89189189,2.27072900,N,N,Complimentary - N,N / N,2,0,98,98,224,1188,1486,811.11,2,0,2.28571429,.682752525,.772200772,1.89189189,2.27072900
