GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,900,1213,2646,3141,-357,135340.5,463153.2,175.039002,150.378333,0,0,11.5830116,5.61330561,A,A,Group Association- A,A / A,0,-357,900,1213,135340.5,2646,3141,463153.2,0,0,150.378333,175.039002,0,11.5830116,5.61330561
C,C,C,Group Corporate - C,0,0,226,244,2243,2404,0,29905,369777,164.858226,132.323009,0,0,2.90862291,4.75836904,C,C,Corporate Group - C,C / C,0,0,226,244,29905,2243,2404,369777,0,0,132.323009,164.858226,0,2.90862291,4.75836904
D,D,D,Discounts - D,24,35,927,1598,5546,9439,3559.89,128799.4,770673.29,138.960204,138.942179,148.32875,9.26640927,11.9305019,11.7654546,D,D,Discounts - D,D / D,24,3559.89,927,1598,128799.4,5546,9439,770673.29,35,148.32875,138.942179,138.960204,9.26640927,11.9305019,11.7654546
E,E,E,Consortium - E,1,1,64,73,518,534,157.25,11541.1,99226.65,191.557239,180.329688,157.25,.386100386,.823680824,1.09890110,E,E,Consortium - E,E / E,1,157.25,64,73,11541.1,518,534,99226.65,1,157.25,180.329688,191.557239,.386100386,.823680824,1.09890110
G,G,G,Rack - G,0,0,160,200,2518,3299,0,29759.49,493600.2,196.028674,185.996813,0,0,2.05920206,5.34176248,G,G,Rack - G,G / G,0,0,160,200,29759.49,2518,3299,493600.2,0,0,185.996813,196.028674,0,2.05920206,5.34176248
H,H,H,House Use - H,0,0,0,0,0,0,353.88,684.92,9615.44,0,0,0,0,0,0,H,H,House Use - H,H / H,0,353.88,0,0,684.92,0,0,9615.44,0,0,0,0,0,0,0
K,K,K,Package - K,1,2,23,34,653,1045,205,4094,119268.74,182.647381,178,205,.386100386,.296010296,1.38529424,K,K,Package - K,K / K,1,205,23,34,4094,653,1045,119268.74,2,205,178,182.647381,.386100386,.296010296,1.38529424
L,L,L,Local Corporate - L,0,0,16,16,366,372,0,2469.06,58074.8,158.674317,154.31625,0,0,.205920206,.776443634,L,L,Local Corporate- L,L / L,0,0,16,16,2469.06,366,372,58074.8,0,0,154.31625,158.674317,0,.205920206,.776443634
M,M,M,Government/Military - M,1,1,62,75,806,958,141,8232,113967,141.398263,132.774194,141,.386100386,.797940798,1.70987314,M,M,Government/Military - M,M / M,1,141,62,75,8232,806,958,113967,1,141,132.774194,141.398263,.386100386,.797940798,1.70987314
N,N,N,Complimentary - N,6,6,123,126,1090,1388,0,.01,587.11,.538633028,.000081301,0,2.31660232,1.58301158,2.31235946,N,N,Complimentary - N,N / N,6,0,123,126,.01,1090,1388,587.11,6,0,.000081301,.538633028,2.31660232,1.58301158,2.31235946
