GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,316,343,2985,3507,0,50085,511354.2,171.307940,158.496835,0,0,4.51880452,4.25280315,A,A,Group Association- A,A / A,0,0,316,343,50085,2985,3507,511354.2,0,0,158.496835,171.307940,0,4.51880452,4.25280315
C,C,C,Group Corporate - C,6,6,91,91,2498,2659,1212,14238,405803,162.451161,156.461538,202,2.31660232,1.30130130,3.55896223,C,C,Corporate Group - C,C / C,6,1212,91,91,14238,2498,2659,405803,6,202,156.461538,162.451161,2.31660232,1.30130130,3.55896223
D,D,D,Discounts - D,38,51,1468,2641,9527,16758,6538.6,187596.06,1262770.63,132.546513,127.790232,172.068421,14.6718147,20.9924210,13.5733519,D,D,Discounts - D,D / D,38,6538.6,1468,2641,187596.06,9527,16758,1262770.63,51,172.068421,127.790232,132.546513,14.6718147,20.9924210,13.5733519
E,E,E,Consortium - E,8,8,133,135,893,911,1646.75,21140.25,155289.2,173.896081,158.949248,205.84375,3.08880309,1.90190190,1.27227913,E,E,Consortium - E,E / E,8,1646.75,133,135,21140.25,893,911,155289.2,8,205.84375,158.949248,173.896081,3.08880309,1.90190190,1.27227913
G,G,G,Rack - G,14,14,359,443,3275,4405,3212.25,62067.04,612646.04,187.067493,172.888691,229.446429,5.40540541,5.13370513,4.66597330,G,G,Rack - G,G / G,14,3212.25,359,443,62067.04,3275,4405,612646.04,14,229.446429,172.888691,187.067493,5.40540541,5.13370513,4.66597330
H,H,H,House Use - H,0,0,0,0,1,1,420,3092.87,10612.64,10612.64,0,0,0,0,.001424725,H,H,House Use - H,H / H,0,420,0,0,3092.87,1,1,10612.64,0,0,0,10612.64,0,0,.001424725
K,K,K,Package - K,0,0,53,97,781,1274,0,8460,138869.74,177.810166,159.622642,0,0,.757900758,1.11270997,K,K,Package - K,K / K,0,0,53,97,8460,781,1274,138869.74,0,0,159.622642,177.810166,0,.757900758,1.11270997
L,L,L,Local Corporate - L,3,3,11,12,418,425,538,1796.64,66695.19,159.557871,163.330909,179.333333,1.15830116,.157300157,.595534913,L,L,Local Corporate- L,L / L,3,538,11,12,1796.64,418,425,66695.19,3,179.333333,163.330909,159.557871,1.15830116,.157300157,.595534913
M,M,M,Government/Military - M,3,3,105,128,1053,1238,282,13818,146539,139.163343,131.6,94,1.15830116,1.50150150,1.50023508,M,M,Government/Military - M,M / M,3,282,105,128,13818,1053,1238,146539,3,94,131.6,139.163343,1.15830116,1.50150150,1.50023508
N,N,N,Complimentary - N,2,2,30,31,1292,1592,0,0,811.11,.627794118,0,0,.772200772,.429000429,1.84074428,N,N,Complimentary - N,N / N,2,0,30,31,0,1292,1592,811.11,2,0,0,.627794118,.772200772,.429000429,1.84074428
O,O,O,Contract/Other - O,18,18,624,626,6014,6061,1836,64056,618489.12,102.841556,102.653846,102,6.94980695,8.92320892,8.56829418,O,O,Contract/Other - O,O / O,18,1836,624,626,64056,6014,6061,618489.12,18,102,102.653846,102.841556,6.94980695,8.92320892,8.56829418
P,P,P,National Corporate - P,17,17,222,222,2954,3100,2894.63,35895.63,510312.91,172.753186,161.692027,170.272353,6.56370656,3.17460317,4.20863668,P,P,National Corporate- P,P / P,17,2894.63,222,222,35895.63,2954,3100,510312.91,17,170.272353,161.692027,172.753186,6.56370656,3.17460317,4.20863668
Q,Q,Q,Group Govt/Military - Q,7,7,152,152,984,1050,917,19912,126820,128.882114,131,131,2.70270270,2.17360217,1.40192908,Q,Q,Group Govt/Military - Q,Q / Q,7,917,152,152,19912,984,1050,126820,7,131,131,128.882114,2.70270270,2.17360217,1.40192908
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.015671971,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.015671971
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.146746641,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.146746641
U,U,U,Group SMERF - U,138,148,660,1090,6212,9622,20646,92451,822191.43,132.355349,140.077273,149.608696,53.2818533,9.43800944,8.85038966,U,U,Group SMERF - U,U / U,138,20646,660,1090,92451,6212,9622,822191.43,148,149.608696,140.077273,132.355349,53.2818533,9.43800944,8.85038966
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001424725,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001424725
W,W,W,Wholesale - W,5,5,64,64,801,951,823,7782,92190.79,115.094619,121.59375,164.6,1.93050193,.915200915,1.14120446,W,W,Wholesale - W,W / W,5,823,64,64,7782,801,951,92190.79,5,164.6,121.59375,115.094619,1.93050193,.915200915,1.14120446
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
259,282,4288,6075,39803,53703,158.170772,135.818678,138.093988,,40966.23,582390.49,5496555,56.7083161,61.3184613,100,MONTH,Rooms Month to Date,Room Revenue Month to Date
