GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,3846,4473,0,0,672191.2,174.776703,0,0,0,0,4.85275191,A,A,Group Association- A,A / A,0,0,0,0,0,3846,4473,672191.2,0,0,0,174.776703,0,0,4.85275191
C,C,C,Group Corporate - C,76,79,76,79,3113,3288,14340,14340,506361,162.660135,188.684211,188.684211,29.3436293,29.3436293,3.92787746,C,C,Corporate Group - C,C / C,76,14340,76,79,14340,3113,3288,506361,79,188.684211,188.684211,162.660135,29.3436293,29.3436293,3.92787746
D,D,D,Discounts - D,43,61,43,61,11135,19496,6867.36,6867.36,1473531.57,132.333325,159.706047,159.706047,16.6023166,16.6023166,14.0497640,D,D,Discounts - D,D / D,43,6867.36,43,61,6867.36,11135,19496,1473531.57,61,159.706047,159.706047,132.333325,16.6023166,16.6023166,14.0497640
E,E,E,Consortium - E,2,2,2,2,1021,1045,361.25,361.25,178911.6,175.231734,180.625,180.625,.772200772,.772200772,1.28826305,E,E,Consortium - E,E / E,2,361.25,2,2,361.25,1021,1045,178911.6,2,180.625,180.625,175.231734,.772200772,.772200772,1.28826305
G,G,G,Rack - G,11,13,11,13,3601,4844,2293,2293,668527.55,185.650528,208.454545,208.454545,4.24710425,4.24710425,4.54361925,G,G,Rack - G,G / G,11,2293,11,13,2293,3601,4844,668527.55,13,208.454545,208.454545,185.650528,4.24710425,4.24710425,4.54361925
H,H,H,House Use - H,0,0,0,0,1,1,179,179,13119.19,13119.19,0,0,0,0,.001261766,H,H,House Use - H,H / H,0,179,0,0,179,1,1,13119.19,0,0,0,13119.19,0,0,.001261766
K,K,K,Package - K,1,2,1,2,840,1373,225,225,149319.74,177.761595,225,225,.386100386,.386100386,1.05988341,K,K,Package - K,K / K,1,225,1,2,225,840,1373,149319.74,2,225,225,177.761595,.386100386,.386100386,1.05988341
L,L,L,Local Corporate - L,2,2,2,2,468,475,290,290,73976.65,158.069765,145,145,.772200772,.772200772,.590506473,L,L,Local Corporate- L,L / L,2,290,2,2,290,468,475,73976.65,2,145,145,158.069765,.772200772,.772200772,.590506473
M,M,M,Government/Military - M,2,2,2,2,1166,1379,266,266,161376.5,138.401801,133,133,.772200772,.772200772,1.47121912,M,M,Government/Military - M,M / M,2,266,2,2,266,1166,1379,161376.5,2,133,133,138.401801,.772200772,.772200772,1.47121912
N,N,N,Complimentary - N,0,0,0,0,1328,1628,0,0,523.85,.394465361,0,0,0,0,1.67562521,N,N,Complimentary - N,N / N,0,0,0,0,0,1328,1628,523.85,0,0,0,.394465361,0,0,1.67562521
O,O,O,Contract/Other - O,20,20,20,20,6749,6798,2040,2040,693459.12,102.749907,102,102,7.72200772,7.72200772,8.51565852,O,O,Contract/Other - O,O / O,20,2040,20,20,2040,6749,6798,693459.12,20,102,102,102.749907,7.72200772,7.72200772,8.51565852
P,P,P,National Corporate - P,17,17,17,17,3208,3354,2731,2731,551077.2,171.782170,160.647059,160.647059,6.56370656,6.56370656,4.04774522,P,P,National Corporate- P,P / P,17,2731,17,17,2731,3208,3354,551077.2,17,160.647059,160.647059,171.782170,6.56370656,6.56370656,4.04774522
Q,Q,Q,Group Govt/Military - Q,0,0,0,0,989,1055,0,0,127475,128.892821,0,0,0,0,1.24788654,Q,Q,Group Govt/Military - Q,Q / Q,0,0,0,0,0,989,1055,127475,0,0,0,128.892821,0,0,1.24788654
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.013879426,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.013879426
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.129961895,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.129961895
U,U,U,Group SMERF - U,22,36,22,36,7023,10670,3828,3828,920418.33,131.057715,174,174,8.49420849,8.49420849,8.86138239,U,U,Group SMERF - U,U / U,22,3828,22,36,3828,7023,10670,920418.33,36,174,174,131.057715,8.49420849,8.49420849,8.86138239
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001261766,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001261766
W,W,W,Wholesale - W,6,6,6,6,928,1081,933.75,933.75,108980.54,117.435927,155.625,155.625,2.31660232,2.31660232,1.17091882,W,W,Wholesale - W,W / W,6,933.75,6,6,933.75,928,1081,108980.54,6,155.625,155.625,117.435927,2.31660232,2.31660232,1.17091882
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
202,240,202,240,45531,61109,170.071089,170.071089,138.683733,,34354.36,34354.36,6314409.04,57.4494663,77.9922780,77.9922780,MONTH,Rooms Month to Date,Room Revenue Month to Date
