GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,2985,3507,0,0,511672.2,171.414472,0,0,0,0,4.16068467,A,A,Group Association- A,A / A,0,0,0,0,0,2985,3507,511672.2,0,0,0,171.414472,0,0,4.16068467
C,C,C,Group Corporate - C,12,12,16,16,2519,2680,1848,2344,408753,162.267963,146.5,154,4.63320463,2.05920206,3.51114394,C,C,Corporate Group - C,C / C,12,1848,16,16,2344,2519,2680,408753,12,154,146.5,162.267963,4.63320463,2.05920206,3.51114394
D,D,D,Discounts - D,30,41,148,263,9793,17222,4159.94,17382.12,1296081.9,132.347789,117.446757,138.664667,11.5830116,19.0476190,13.6501122,D,D,Discounts - D,D / D,30,4159.94,148,263,17382.12,9793,17222,1296081.9,41,138.664667,117.446757,132.347789,11.5830116,19.0476190,13.6501122
E,E,E,Consortium - E,6,6,9,11,907,927,1028.5,1381.25,157763.7,173.940132,153.472222,171.416667,2.31660232,1.15830116,1.26423484,E,E,Consortium - E,E / E,6,1028.5,9,11,1381.25,907,927,157763.7,6,171.416667,153.472222,173.940132,2.31660232,1.15830116,1.26423484
G,G,G,Rack - G,3,4,31,46,3336,4496,595,4308.06,622899.35,186.720429,138.969677,198.333333,1.15830116,3.98970399,4.64993100,G,G,Rack - G,G / G,3,595,31,46,4308.06,3336,4496,622899.35,4,198.333333,138.969677,186.720429,1.15830116,3.98970399,4.64993100
H,H,H,House Use - H,0,0,0,0,1,1,195,-137,11328.64,11328.64,0,0,0,0,.001393864,H,H,House Use - H,H / H,0,195,0,0,-137,1,1,11328.64,0,0,0,11328.64,0,0,.001393864
K,K,K,Package - K,0,0,5,9,787,1285,0,720,139724.74,177.540966,144,0,0,.643500644,1.09697113,K,K,Package - K,K / K,0,0,5,9,720,787,1285,139724.74,0,0,144,177.540966,0,.643500644,1.09697113
L,L,L,Local Corporate - L,0,0,0,0,419,426,0,0,66820.19,159.475394,0,0,0,0,.584029104,L,L,Local Corporate- L,L / L,0,0,0,0,0,419,426,66820.19,0,0,0,159.475394,0,0,.584029104
M,M,M,Government/Military - M,0,0,1,4,1073,1267,0,85,149123,138.977633,85,0,0,.128700129,1.49561630,M,M,Government/Military - M,M / M,0,0,1,4,85,1073,1267,149123,0,0,85,138.977633,0,.128700129,1.49561630
N,N,N,Complimentary - N,2,2,5,5,1301,1601,0,0,811.11,.623451191,0,0,.772200772,.643500644,1.81341734,N,N,Complimentary - N,N / N,2,0,5,5,0,1301,1601,811.11,2,0,0,.623451191,.772200772,.643500644,1.81341734
