GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,23,23,2669,3164,0,2507,461269.2,172.824728,109,0,0,.328900329,4.29375804,A,A,Group Association- A,A / A,0,0,23,23,2507,2669,3164,461269.2,0,0,109,172.824728,0,.328900329,4.29375804
C,C,C,Group Corporate - C,0,0,164,164,2407,2568,0,21788,391565,162.677607,132.853659,0,0,2.34520235,3.87226512,C,C,Corporate Group - C,C / C,0,0,164,164,21788,2407,2568,391565,0,0,132.853659,162.677607,0,2.34520235,3.87226512
D,D,D,Discounts - D,47,94,822,1523,7998,14012,4914.17,104024.69,1066266.72,133.316669,126.550718,104.556809,18.1467181,11.7546118,12.8667954,D,D,Discounts - D,D / D,47,4914.17,822,1523,104024.69,7998,14012,1066266.72,94,104.556809,126.550718,133.316669,18.1467181,11.7546118,12.8667954
E,E,E,Consortium - E,1,1,137,137,747,763,106.25,20396.05,131977.95,176.677309,148.876277,106.25,.386100386,1.95910196,1.20173745,E,E,Consortium - E,E / E,1,106.25,137,137,20396.05,747,763,131977.95,1,106.25,148.876277,176.677309,.386100386,1.95910196,1.20173745
G,G,G,Rack - G,14,25,192,337,2898,3942,1986.75,27992.75,546952.5,188.734472,145.795573,141.910714,5.40540541,2.74560275,4.66216216,G,G,Rack - G,G / G,14,1986.75,192,337,27992.75,2898,3942,546952.5,25,141.910714,145.795573,188.734472,5.40540541,2.74560275,4.66216216
H,H,H,House Use - H,0,0,0,0,1,1,0,125.88,7357.77,7357.77,0,0,0,0,.001608752,H,H,House Use - H,H / H,0,0,0,0,125.88,1,1,7357.77,0,0,0,7357.77,0,0,.001608752
K,K,K,Package - K,1,4,29,54,727,1176,140,4225,130219.74,179.119312,145.689655,140,.386100386,.414700415,1.16956242,K,K,Package - K,K / K,1,140,29,54,4225,727,1176,130219.74,4,140,145.689655,179.119312,.386100386,.414700415,1.16956242
L,L,L,Local Corporate - L,0,0,27,27,405,411,0,4527.5,64565.09,159.419975,167.685185,0,0,.386100386,.651544402,L,L,Local Corporate- L,L / L,0,0,27,27,4527.5,405,411,64565.09,0,0,167.685185,159.419975,0,.386100386,.651544402
M,M,M,Government/Military - M,0,0,70,73,939,1099,0,9349,131653,140.205538,133.557143,0,0,1.00100100,1.51061776,M,M,Government/Military - M,M / M,0,0,70,73,9349,939,1099,131653,0,0,133.557143,140.205538,0,1.00100100,1.51061776
N,N,N,Complimentary - N,0,0,52,53,1259,1558,0,0,811.11,.644249404,0,0,0,.743600744,2.02541828,N,N,Complimentary - N,N / N,0,0,52,53,0,1259,1558,811.11,0,0,0,.644249404,0,.743600744,2.02541828
O,O,O,Contract/Other - O,20,20,554,558,5310,5355,2040,56610,546273.12,102.876294,102.184116,102,7.72200772,7.92220792,8.54247104,O,O,Contract/Other - O,O / O,20,2040,554,558,56610,5310,5355,546273.12,20,102,102.184116,102.876294,7.72200772,7.92220792,8.54247104
P,P,P,National Corporate - P,0,0,148,157,2693,2839,0,24271,467904.78,173.748526,163.993243,0,0,2.11640212,4.33236808,P,P,National Corporate- P,P / P,0,0,148,157,24271,2693,2839,467904.78,0,0,163.993243,173.748526,0,2.11640212,4.33236808
Q,Q,Q,Group Govt/Military - Q,25,25,313,322,832,898,2225,36472,106908,128.495192,116.523962,89,9.65250965,4.47590448,1.33848134,Q,Q,Group Govt/Military - Q,Q / Q,25,2225,313,322,36472,832,898,106908,25,89,116.523962,128.495192,9.65250965,4.47590448,1.33848134
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.017696268,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.017696268
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.165701416,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.165701416
U,U,U,Group SMERF - U,11,19,321,411,5543,8515,1119,38298,728849.43,131.490065,119.308411,101.727273,4.24710425,4.59030459,8.91731017,U,U,Group SMERF - U,U / U,11,1119,321,411,38298,5543,8515,728849.43,19,101.727273,119.308411,131.490065,4.24710425,4.59030459,8.91731017
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001608752,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001608752
W,W,W,Wholesale - W,0,0,20,23,737,887,0,2471.5,84408.79,114.530244,123.575,0,0,.286000286,1.18564994,W,W,Wholesale - W,W / W,0,0,20,23,2471.5,737,887,84408.79,0,0,123.575,114.530244,0,.286000286,1.18564994
