GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,861,966,3846,4473,0,160519,672191.2,174.776703,186.433217,0,0,12.3123123,4.93336241,A,A,Group Association- A,A / A,0,0,861,966,160519,3846,4473,672191.2,0,0,186.433217,174.776703,0,12.3123123,4.93336241
C,C,C,Group Corporate - C,90,90,523,534,3026,3198,13708,83606,490015,161.934898,159.858509,152.311111,34.7490347,7.47890748,3.88152747,C,C,Corporate Group - C,C / C,90,13708,523,534,83606,3026,3198,490015,90,152.311111,159.858509,161.934898,34.7490347,7.47890748,3.88152747
D,D,D,Discounts - D,43,66,1176,2007,10821,18966,6214.71,152172.93,1430872.71,132.231098,129.39875,144.528140,16.6023166,16.8168168,13.8803730,D,D,Discounts - D,D / D,43,6214.71,1176,2007,152172.93,10821,18966,1430872.71,66,144.528140,129.39875,132.231098,16.6023166,16.8168168,13.8803730
E,E,E,Consortium - E,4,4,115,121,1013,1037,697,21118.9,177501.35,175.223445,183.642609,174.25,1.54440154,1.64450164,1.29940097,E,E,Consortium - E,E / E,4,697,115,121,21118.9,1013,1037,177501.35,4,174.25,183.642609,175.223445,1.54440154,1.64450164,1.29940097
G,G,G,Rack - G,10,14,228,294,3533,4744,2043.25,38724.06,657315.35,186.050198,169.842368,204.325,3.86100386,3.26040326,4.53186932,G,G,Rack - G,G / G,10,2043.25,228,294,38724.06,3533,4744,657315.35,14,204.325,169.842368,186.050198,3.86100386,3.26040326,4.53186932
H,H,H,House Use - H,0,0,0,0,1,1,0,1205.05,12670.69,12670.69,0,0,0,0,.001282726,H,H,House Use - H,H / H,0,0,0,0,1205.05,1,1,12670.69,0,0,0,12670.69,0,0,.001282726
K,K,K,Package - K,1,2,45,73,827,1349,230,7865,146869.74,177.593398,174.777778,230,.386100386,.643500644,1.06081402,K,K,Package - K,K / K,1,230,45,73,7865,827,1349,146869.74,2,230,174.777778,177.593398,.386100386,.643500644,1.06081402
L,L,L,Local Corporate - L,3,3,39,39,458,465,469,5706.46,72526.65,158.355131,146.319487,156.333333,1.15830116,.557700558,.587488295,L,L,Local Corporate- L,L / L,3,469,39,39,5706.46,458,465,72526.65,3,156.333333,146.319487,158.355131,1.15830116,.557700558,.587488295
M,M,M,Government/Military - M,6,8,82,98,1154,1361,806,10742.5,159780.5,138.457972,131.006098,134.333333,2.31660232,1.17260117,1.48026527,M,M,Government/Military - M,M / M,6,806,82,98,10742.5,1154,1361,159780.5,8,134.333333,131.006098,138.457972,2.31660232,1.17260117,1.48026527
N,N,N,Complimentary - N,0,0,32,32,1328,1628,0,-287.26,523.85,.394465361,-8.976875,0,0,.457600458,1.70345951,N,N,Complimentary - N,N / N,0,0,32,32,-287.26,1328,1628,523.85,0,0,-8.976875,.394465361,0,.457600458,1.70345951
O,O,O,Contract/Other - O,20,20,575,576,6649,6698,2040,58650,683259.12,102.761185,102,102,7.72200772,8.22250822,8.52884208,O,O,Contract/Other - O,O / O,20,2040,575,576,58650,6649,6698,683259.12,20,102,102,102.761185,7.72200772,8.22250822,8.52884208
P,P,P,National Corporate - P,7,7,195,195,3166,3312,1062,31170.06,544417.2,171.957423,159.846462,151.714286,2.70270270,2.78850279,4.06110904,P,P,National Corporate- P,P / P,7,1062,195,195,31170.06,3166,3312,544417.2,7,151.714286,159.846462,171.957423,2.70270270,2.78850279,4.06110904
Q,Q,Q,Group Govt/Military - Q,0,0,1,1,989,1055,0,131,127475,128.892821,131,0,0,.014300014,1.26861555,Q,Q,Group Govt/Military - Q,Q / Q,0,0,1,1,131,989,1055,127475,0,0,131,128.892821,0,.014300014,1.26861555
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.014109981,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.014109981
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.132120730,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.132120730
U,U,U,Group SMERF - U,40,67,261,344,6815,10344,4575,19292.9,894906.33,131.314208,73.9191571,114.375,15.4440154,3.73230373,8.74177452,U,U,Group SMERF - U,U / U,40,4575,261,344,19292.9,6815,10344,894906.33,67,114.375,73.9191571,131.314208,15.4440154,3.73230373,8.74177452
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001282726,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001282726
W,W,W,Wholesale - W,5,5,70,73,886,1039,545,9485.5,103797.29,117.152698,135.507143,109,1.93050193,1.00100100,1.13649482,W,W,Wholesale - W,W / W,5,545,70,73,9485.5,886,1039,103797.29,5,109,135.507143,117.152698,1.93050193,1.00100100,1.13649482
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
229,286,4203,5353,44627,59819,141.440873,142.779467,138.689179,,32389.96,600102.1,6189281.98,57.2441925,60.1029601,88.4169884,MONTH,Rooms Month to Date,Room Revenue Month to Date
