GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,35,40,517,526,2263,2454,5516,90003.5,417816.2,184.629342,174.088008,157.6,13.5135135,28.5162714,5.49525267,A,A,Group Association- A,A / A,35,5516,517,526,90003.5,2263,2454,417816.2,40,157.6,174.088008,184.629342,13.5135135,28.5162714,5.49525267
C,C,C,Group Corporate - C,11,11,15,15,2032,2175,1485,2025,341897,168.256398,135,135,4.24710425,.827357970,4.93431437,C,C,Corporate Group - C,C / C,11,1485,15,15,2025,2032,2175,341897,11,135,135,168.256398,4.24710425,.827357970,4.93431437
D,D,D,Discounts - D,31,41,171,236,4790,8077,4945.38,28161.63,670035.52,139.882154,164.687895,159.528387,11.9691120,9.43188086,11.6315777,D,D,Discounts - D,D / D,31,4945.38,171,236,28161.63,4790,8077,670035.52,41,159.528387,164.687895,139.882154,11.9691120,9.43188086,11.6315777
E,E,E,Consortium - E,6,6,26,26,480,487,1241.9,5163.45,92849,193.435417,198.594231,206.983333,2.31660232,1.43408715,1.16558607,E,E,Consortium - E,E / E,6,1241.9,26,26,5163.45,480,487,92849,6,206.983333,198.594231,193.435417,2.31660232,1.43408715,1.16558607
G,G,G,Rack - G,13,17,58,75,2416,3174,2856.94,12934.89,476775.6,197.340894,223.015345,219.764615,5.01930502,3.19911748,5.86678323,G,G,Rack - G,G / G,13,2856.94,58,75,12934.89,2416,3174,476775.6,17,219.764615,223.015345,197.340894,5.01930502,3.19911748,5.86678323
H,H,H,House Use - H,0,0,0,0,0,0,0,-408.6,8521.92,0,0,0,0,0,0,H,H,House Use - H,H / H,0,0,0,0,-408.6,0,0,8521.92,0,0,0,0,0,0,0
K,K,K,Package - K,0,0,1,1,631,1012,0,204,115378.74,182.850618,204,0,0,.055157198,1.53226002,K,K,Package - K,K / K,0,0,1,1,204,631,1012,115378.74,0,0,204,182.850618,0,.055157198,1.53226002
L,L,L,Local Corporate - L,0,0,1,1,351,357,0,125,55730.74,158.777037,125,0,0,.055157198,.852334815,L,L,Local Corporate- L,L / L,0,0,1,1,125,351,357,55730.74,0,0,125,158.777037,0,.055157198,.852334815
M,M,M,Government/Military - M,3,3,13,13,757,896,413,1743,107478,141.978864,134.076923,137.666667,1.15830116,.717043574,1.83822637,M,M,Government/Military - M,M / M,3,413,13,13,1743,757,896,107478,3,137.666667,134.076923,141.978864,1.15830116,.717043574,1.83822637
N,N,N,Complimentary - N,2,2,18,18,985,1280,0,0,587.1,.596040609,0,0,.772200772,.992829564,2.39187975,N,N,Complimentary - N,N / N,2,0,18,18,0,985,1280,587.1,2,0,0,.596040609,.772200772,.992829564,2.39187975
O,O,O,Contract/Other - O,35,36,176,177,3527,3552,3570,17850,363744.12,103.131307,101.420455,102,13.5135135,9.70766685,8.56462932,O,O,Contract/Other - O,O / O,35,3570,176,177,17850,3527,3552,363744.12,36,102,101.420455,103.131307,13.5135135,9.70766685,8.56462932
P,P,P,National Corporate - P,11,11,35,37,2284,2408,1813,5860,400647.48,175.414834,167.428571,164.818182,4.24710425,1.93050193,5.54624706,P,P,National Corporate- P,P / P,11,1813,35,37,5860,2284,2408,400647.48,11,164.818182,167.428571,175.414834,4.24710425,1.93050193,5.54624706
Q,Q,Q,Group Govt/Military - Q,0,0,0,0,411,444,0,0,57598,140.141119,0,0,0,0,.998033074,Q,Q,Group Govt/Military - Q,Q / Q,0,0,0,0,0,411,444,57598,0,0,0,140.141119,0,0,.998033074
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.026711347,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.026711347
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.250115344,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.250115344
U,U,U,Group SMERF - U,0,0,95,129,3472,5971,0,9114.41,500438.43,144.135493,95.9411579,0,0,5.23993381,8.43107258,U,U,Group SMERF - U,U / U,0,0,95,129,9114.41,3472,5971,500438.43,0,0,95.9411579,144.135493,0,5.23993381,8.43107258
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.002428304,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.002428304
W,W,W,Wholesale - W,0,0,13,13,660,801,0,1295,75264.29,114.036803,99.6153846,0,0,.717043574,1.60268085,W,W,Wholesale - W,W / W,0,0,13,13,1295,660,801,75264.29,0,0,99.6153846,114.036803,0,.717043574,1.60268085
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
147,167,1139,1267,25174,33237,148.579728,152.828165,146.973947,,21841.22,174071.28,3699922.14,61.1301328,62.8240485,56.7567568,MONTH,Rooms Month to Date,Room Revenue Month to Date
