GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,2669,3164,0,0,461269.2,172.824728,0,0,0,0,4.02539817,A,A,Group Association- A,A / A,0,0,0,0,0,2669,3164,461269.2,0,0,0,172.824728,0,0,4.02539817
C,C,C,Group Corporate - C,0,0,0,0,2407,2568,0,0,391565,162.677607,0,0,0,0,3.63024855,C,C,Corporate Group - C,C / C,0,0,0,0,0,2407,2568,391565,0,0,0,162.677607,0,0,3.63024855
D,D,D,Discounts - D,68,110,717,1430,8776,15547,8932.25,84121.39,1159295.96,132.098446,117.324114,131.356618,26.2548263,23.0694981,13.2360039,D,D,Discounts - D,D / D,68,8932.25,717,1430,84121.39,8776,15547,1159295.96,110,131.356618,117.324114,132.098446,26.2548263,23.0694981,13.2360039
E,E,E,Consortium - E,15,15,37,39,797,815,2324.25,5398,139546.95,175.090276,145.891892,154.95,5.79150579,1.19047619,1.20203909,E,E,Consortium - E,E / E,15,2324.25,37,39,5398,797,815,139546.95,15,154.95,145.891892,175.090276,5.79150579,1.19047619,1.20203909
G,G,G,Rack - G,18,19,138,173,3054,4135,3203.75,20497,571076,186.992796,148.528986,177.986111,6.94980695,4.44015444,4.60605695,G,G,Rack - G,G / G,18,3203.75,138,173,20497,3054,4135,571076,19,177.986111,148.528986,186.992796,6.94980695,4.44015444,4.60605695
H,H,H,House Use - H,0,0,0,0,1,1,156,357.37,7877.14,7877.14,0,0,0,0,.001508205,H,H,House Use - H,H / H,0,156,0,0,357.37,1,1,7877.14,0,0,0,7877.14,0,0,.001508205
K,K,K,Package - K,3,4,32,63,760,1240,540,4770,135179.74,177.868079,149.0625,180,1.15830116,1.02960103,1.14623552,K,K,Package - K,K / K,3,540,32,63,4770,760,1240,135179.74,4,180,149.0625,177.868079,1.15830116,1.02960103,1.14623552
L,L,L,Local Corporate - L,1,1,1,1,408,414,135,135,65033.55,159.395956,135,135,.386100386,.032175032,.615347490,L,L,Local Corporate- L,L / L,1,135,1,1,135,408,414,65033.55,1,135,135,159.395956,.386100386,.032175032,.615347490
M,M,M,Government/Military - M,7,8,16,25,964,1135,917,2096,134817,139.851660,131,131,2.70270270,.514800515,1.45390927,M,M,Government/Military - M,M / M,7,917,16,25,2096,964,1135,134817,8,131,131,139.851660,2.70270270,.514800515,1.45390927
N,N,N,Complimentary - N,1,1,11,11,1273,1572,0,0,811.11,.637164179,0,0,.386100386,.353925354,1.91994450,N,N,Complimentary - N,N / N,1,0,11,11,0,1273,1572,811.11,1,0,0,.637164179,.386100386,.353925354,1.91994450
O,O,O,Contract/Other - O,24,24,244,245,5634,5680,2448,25296,579729.12,102.898317,103.672131,102,9.26640927,7.85070785,8.49722490,O,O,Contract/Other - O,O / O,24,2448,244,245,25296,5634,5680,579729.12,24,102,103.672131,102.898317,9.26640927,7.85070785,8.49722490
P,P,P,National Corporate - P,16,16,76,76,2808,2954,2580,12151.5,486568.78,173.279480,159.888158,161.25,6.17760618,2.44530245,4.23503861,P,P,National Corporate- P,P / P,16,2580,76,76,12151.5,2808,2954,486568.78,16,161.25,159.888158,173.279480,6.17760618,2.44530245,4.23503861
Q,Q,Q,Group Govt/Military - Q,22,22,31,31,863,929,2882,4061,110969,128.585168,131,131,8.49420849,.997425997,1.30158060,Q,Q,Group Govt/Military - Q,Q / Q,22,2882,31,31,4061,863,929,110969,22,131,131,128.585168,8.49420849,.997425997,1.30158060
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.016590251,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.016590251
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.155345077,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.155345077
U,U,U,Group SMERF - U,0,0,175,466,5727,8998,0,21245,750985.43,131.130684,121.4,0,0,5.63063063,8.63748793,U,U,Group SMERF - U,U / U,0,0,175,466,21245,5727,8998,750985.43,0,0,121.4,131.130684,0,5.63063063,8.63748793
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001508205,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001508205
W,W,W,Wholesale - W,1,1,21,21,758,908,179,2371,86779.79,114.485211,112.904762,179,.386100386,.675675676,1.14321911,W,W,Wholesale - W,W / W,1,179,21,21,2371,758,908,86779.79,1,179,112.904762,114.485211,.386100386,.675675676,1.14321911
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
176,221,1499,2581,37014,50209,138.052557,121.747338,137.695568,,24297.25,182499.26,5096663.77,55.8246863,48.2303732,67.9536680,MONTH,Rooms Month to Date,Room Revenue Month to Date
