GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,2646,3141,0,0,463153.2,175.039002,0,0,0,0,5.58263181,A,A,Group Association- A,A / A,0,0,0,0,0,2646,3141,463153.2,0,0,0,175.039002,0,0,5.58263181
C,C,C,Group Corporate - C,0,0,0,0,2243,2404,0,0,369777,164.858226,0,0,0,0,4.73236703,C,C,Corporate Group - C,C / C,0,0,0,0,0,2243,2404,369777,0,0,0,164.858226,0,0,4.73236703
D,D,D,Discounts - D,29,57,29,57,5575,9496,3105.95,3105.95,773779.24,138.794483,107.101724,107.101724,11.1969112,11.1969112,11.7623478,D,D,Discounts - D,D / D,29,3105.95,29,57,3105.95,5575,9496,773779.24,57,107.101724,107.101724,138.794483,11.1969112,11.1969112,11.7623478
E,E,E,Consortium - E,0,0,0,0,518,534,0,0,99226.65,191.557239,0,0,0,0,1.09289617,E,E,Consortium - E,E / E,0,0,0,0,0,518,534,99226.65,0,0,0,191.557239,0,0,1.09289617
G,G,G,Rack - G,5,10,5,10,2523,3309,529.1,529.1,494129.3,195.849901,105.82,105.82,1.93050193,1.93050193,5.32312172,G,G,Rack - G,G / G,5,529.1,5,10,529.1,2523,3309,494129.3,10,105.82,105.82,195.849901,1.93050193,1.93050193,5.32312172
H,H,H,House Use - H,0,0,0,0,0,0,0,0,9615.44,0,0,0,0,0,0,H,H,House Use - H,H / H,0,0,0,0,0,0,0,9615.44,0,0,0,0,0,0,0
K,K,K,Package - K,2,4,2,4,655,1049,285,285,119553.74,182.524794,142.5,142.5,.772200772,.772200772,1.38194400,K,K,Package - K,K / K,2,285,2,4,285,655,1049,119553.74,4,142.5,142.5,182.524794,.772200772,.772200772,1.38194400
L,L,L,Local Corporate - L,0,0,0,0,366,372,0,0,58074.8,158.674317,0,0,0,0,.772200772,L,L,Local Corporate- L,L / L,0,0,0,0,0,366,372,58074.8,0,0,0,158.674317,0,0,.772200772
M,M,M,Government/Military - M,0,0,0,0,806,958,0,0,113967,141.398263,0,0,0,0,1.70052957,M,M,Government/Military - M,M / M,0,0,0,0,0,806,958,113967,0,0,0,141.398263,0,0,1.70052957
N,N,N,Complimentary - N,6,6,6,6,1096,1394,0,0,587.11,.535684307,0,0,2.31660232,2.31660232,2.31238264,N,N,Complimentary - N,N / N,6,0,6,6,0,1096,1394,587.11,6,0,0,.535684307,2.31660232,2.31660232,2.31238264
