GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,3874,4501,0,0,676567.26,174.643072,0,0,0,0,4.36079561,A,A,Group Association- A,A / A,0,0,0,0,0,3874,4501,676567.26,0,0,0,174.643072,0,0,4.36079561
C,C,C,Group Corporate - C,0,0,18,18,3328,3506,0,2502,539898,162.228966,139,0,0,.868725869,3.74618684,C,C,Corporate Group - C,C / C,0,0,18,18,2502,3328,3506,539898,0,0,139,162.228966,0,.868725869,3.74618684
D,D,D,Discounts - D,28,46,386,662,13055,22970,3917.24513,51785.7851,1723217.03,131.996708,134.160065,139.901612,10.8108108,18.6293436,14.6954535,D,D,Discounts - D,D / D,28,3917.245128205128,386,662,51785.785128205128,13055,22970,1723217.025128205128,46,139.901612,134.160065,131.996708,10.8108108,18.6293436,14.6954535
E,E,E,Consortium - E,6,6,35,35,1164,1190,969,6115.75,204359.85,175.566881,174.735714,161.5,2.31660232,1.68918919,1.31026487,E,E,Consortium - E,E / E,6,969,35,35,6115.75,1164,1190,204359.85,6,161.5,174.735714,175.566881,2.31660232,1.68918919,1.31026487
G,G,G,Rack - G,11,11,69,76,3911,5213,1989,12030.24,721499.63,184.479578,174.351304,180.818182,4.24710425,3.33011583,4.40244493,G,G,Rack - G,G / G,11,1989,69,76,12030.24,3911,5213,721499.63,11,180.818182,174.351304,184.479578,4.24710425,3.33011583,4.40244493
H,H,H,House Use - H,0,0,0,0,1,1,-95,810.5,13533.83,13533.83,0,0,0,0,.001125657,H,H,House Use - H,H / H,0,-95,0,0,810.5,1,1,13533.83,0,0,0,13533.83,0,0,.001125657
K,K,K,Package - K,3,4,19,32,913,1497,615,3895,163781.74,179.388543,205,205,1.15830116,.916988417,1.02772493,K,K,Package - K,K / K,3,615,19,32,3895,913,1497,163781.74,4,205,205,179.388543,1.15830116,.916988417,1.02772493
L,L,L,Local Corporate - L,5,5,22,22,552,559,679,3380,87323.65,158.195018,153.636364,135.8,1.93050193,1.06177606,.621362720,L,L,Local Corporate- L,L / L,5,679,22,22,3380,552,559,87323.65,5,135.8,153.636364,158.195018,1.93050193,1.06177606,.621362720
M,M,M,Government/Military - M,9,11,115,132,1414,1656,1211,15442,195155.5,138.016620,134.278261,134.555556,3.47490347,5.55019305,1.59167914,M,M,Government/Military - M,M / M,9,1211,115,132,15442,1414,1656,195155.5,11,134.555556,134.278261,138.016620,3.47490347,5.55019305,1.59167914
N,N,N,Complimentary - N,0,0,5,5,1353,1654,0,0,328.85,.243052476,0,0,0,.241312741,1.52301406,N,N,Complimentary - N,N / N,0,0,5,5,0,1353,1654,328.85,0,0,0,.243052476,0,.241312741,1.52301406
O,O,O,Contract/Other - O,16,16,107,107,7302,7358,1632,10914,749967.12,102.707083,102,102,6.17760618,5.16409266,8.21954816,O,O,Contract/Other - O,O / O,16,1632,107,107,10914,7302,7358,749967.12,16,102,102,102.707083,6.17760618,5.16409266,8.21954816
P,P,P,National Corporate - P,6,6,119,119,3613,3765,952,19332,616961.59,170.761580,162.453782,158.666667,2.31660232,5.74324324,4.06699911,P,P,National Corporate- P,P / P,6,952,119,119,19332,3613,3765,616961.59,6,158.666667,162.453782,170.761580,2.31660232,5.74324324,4.06699911
Q,Q,Q,Group Govt/Military - Q,72,72,368,368,1867,1933,9720,49815,244584,131.003749,135.366848,135,27.7992278,17.7606178,2.10160181,Q,Q,Group Govt/Military - Q,Q / Q,72,9720,368,368,49815,1867,1933,244584,72,135,135.366848,131.003749,27.7992278,17.7606178,2.10160181
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.012382228,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.012382228
T,T,T,Group Tour/Travel - T,0,0,47,47,151,183,0,6063,19439,128.735099,129,0,0,2.26833977,.169974222,T,T,Group Tour/Travel - T,T / T,0,0,47,47,6063,151,183,19439,0,0,129,128.735099,0,2.26833977,.169974222
U,U,U,Group SMERF - U,2,2,68,85,7390,11266,198,7102,977961.33,132.335769,104.441176,99,.772200772,3.28185328,8.31860599,U,U,Group SMERF - U,U / U,2,198,68,85,7102,7390,11266,977961.33,2,99,104.441176,132.335769,.772200772,3.28185328,8.31860599
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001125657,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001125657
W,W,W,Wholesale - W,6,6,79,79,1076,1231,498.5,8464.5,125743.58,116.862063,107.145570,83.0833333,2.31660232,3.81274131,1.21120704,W,W,Wholesale - W,W / W,6,498.5,79,79,8464.5,1076,1231,125743.58,6,83.0833333,107.145570,116.862063,2.31660232,3.81274131,1.21120704
