GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
O,O,O,Contract/Other - O,35,35,497,498,6571,6620,3570,50694,675303.12,102.770221,102,102,13.5135135,7.99549550,8.51364308,O,O,Contract/Other - O,O / O,35,3570,497,498,50694,6571,6620,675303.12,35,102,102,102.770221,13.5135135,7.99549550,8.51364308
P,P,P,National Corporate - P,20,20,145,145,3116,3262,3099,23269.75,536516.89,172.181287,160.481034,154.95,7.72200772,2.33268983,4.03721075,P,P,National Corporate- P,P / P,20,3099,145,145,23269.75,3116,3262,536516.89,20,154.95,160.481034,172.181287,7.72200772,2.33268983,4.03721075
Q,Q,Q,Group Govt/Military - Q,0,0,1,1,989,1055,0,131,127475,128.892821,131,0,0,.016087516,1.28138685,Q,Q,Group Govt/Military - Q,Q / Q,0,0,1,1,131,989,1055,127475,0,0,131,128.892821,0,.016087516,1.28138685
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.014252028,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.014252028
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.133450805,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.133450805
U,U,U,Group SMERF - U,10,14,215,269,6769,10269,990,14083.9,889697.33,131.437041,65.5065116,99,3.86100386,3.45881596,8.77017958,U,U,Group SMERF - U,U / U,10,990,215,269,14083.9,6769,10269,889697.33,14,99,65.5065116,131.437041,3.86100386,3.45881596,8.77017958
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001295639,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001295639
W,W,W,Wholesale - W,2,2,58,61,874,1027,325.25,7959,102270.79,117.014634,137.224138,162.625,.772200772,.933075933,1.13238838,W,W,Wholesale - W,W / W,2,325.25,58,61,7959,874,1027,102270.79,2,162.625,137.224138,117.014634,.772200772,.933075933,1.13238838
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
157,175,3536,4549,43960,59015,134.234713,143.133182,138.655569,,21074.85,506118.93,6095298.81,56.9562851,56.8854569,60.6177606,MONTH,Rooms Month to Date,Room Revenue Month to Date
