GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
O,O,O,Contract/Other - O,21,21,116,116,3467,3491,2142,11730,357624.12,103.150885,101.120690,102,8.10810811,8.95752896,8.52617859,O,O,Contract/Other - O,O / O,21,2142,116,116,11730,3467,3491,357624.12,21,102,101.120690,103.150885,8.10810811,8.95752896,8.52617859
P,P,P,National Corporate - P,4,4,16,18,2265,2389,706,2663,397450.48,175.474826,166.4375,176.5,1.54440154,1.23552124,5.57017436,P,P,National Corporate- P,P / P,4,706,16,18,2663,2265,2389,397450.48,4,176.5,166.4375,175.474826,1.54440154,1.23552124,5.57017436
Q,Q,Q,Group Govt/Military - Q,0,0,0,0,411,444,0,0,57598,140.141119,0,0,0,0,1.01074687,Q,Q,Group Govt/Military - Q,Q / Q,0,0,0,0,0,411,444,57598,0,0,0,140.141119,0,0,1.01074687
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.027051619,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.027051619
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.253301527,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.253301527
U,U,U,Group SMERF - U,2,3,95,129,3472,5971,218,9114.41,500438.43,144.135493,95.9411579,109,.772200772,7.33590734,8.53847478,U,U,Group SMERF - U,U / U,2,218,95,129,9114.41,3472,5971,500438.43,3,109,95.9411579,144.135493,.772200772,7.33590734,8.53847478
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.002459238,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.002459238
W,W,W,Wholesale - W,0,0,13,13,660,801,0,1295,75264.29,114.036803,99.6153846,0,0,1.00386100,1.62309716,W,W,Wholesale - W,W / W,0,0,13,13,1295,660,801,75264.29,0,0,99.6153846,114.036803,0,1.00386100,1.62309716
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
241,264,742,838,24777,32808,176.729046,148.068841,146.737617,,42591.7,109867.08,3635717.94,60.9325431,57.2972973,93.0501931,MONTH,Rooms Month to Date,Room Revenue Month to Date
