GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,42,57,102,125,3087,3632,4158,14018,525690.2,170.291610,137.431373,99,16.2162162,5.62603420,4.24160816,A,A,Group Association- A,A / A,42,4158,102,125,14018,3087,3632,525690.2,57,99,137.431373,170.291610,16.2162162,5.62603420,4.24160816
C,C,C,Group Corporate - C,0,0,79,79,2582,2743,0,12631,419040,162.292796,159.886076,0,0,4.35741864,3.54772668,C,C,Corporate Group - C,C / C,0,0,79,79,12631,2582,2743,419040,0,0,159.886076,162.292796,0,4.35741864,3.54772668
D,D,D,Discounts - D,59,111,280,491,9925,17450,6256.08,35578.25,1314278.03,132.420960,127.065179,106.035254,22.7799228,15.4440154,13.6371756,D,D,Discounts - D,D / D,59,6256.08,280,491,35578.25,9925,17450,1314278.03,111,106.035254,127.065179,132.420960,22.7799228,15.4440154,13.6371756
E,E,E,Consortium - E,0,0,25,27,923,943,0,4250,160632.45,174.032990,170,0,0,1.37892995,1.26822298,E,E,Consortium - E,E / E,0,0,25,27,4250,923,943,160632.45,0,0,170,174.032990,0,1.37892995,1.26822298
G,G,G,Rack - G,12,18,59,82,3364,4532,1536.5,9146.56,627737.85,186.604593,155.026441,128.041667,4.63320463,3.25427468,4.62221245,G,G,Rack - G,G / G,12,1536.5,59,82,9146.56,3364,4532,627737.85,18,128.041667,155.026441,186.604593,4.63320463,3.25427468,4.62221245
H,H,H,House Use - H,0,0,0,0,1,1,0,-94.14,11371.5,11371.5,0,0,0,0,.001374023,H,H,House Use - H,H / H,0,0,0,0,-94.14,1,1,11371.5,0,0,0,11371.5,0,0,.001374023
K,K,K,Package - K,2,6,7,15,789,1291,270,990,139994.74,177.433131,141.428571,135,.772200772,.386100386,1.08410393,K,K,Package - K,K / K,2,270,7,15,990,789,1291,139994.74,6,135,141.428571,177.433131,.772200772,.386100386,1.08410393
L,L,L,Local Corporate - L,0,0,1,1,420,427,0,179,66999.19,159.521881,179,0,0,.055157198,.577089545,L,L,Local Corporate- L,L / L,0,0,1,1,179,420,427,66999.19,0,0,179,159.521881,0,.055157198,.577089545
M,M,M,Government/Military - M,2,2,11,14,1083,1277,262,1407,150445,138.915051,127.909091,131,.772200772,.606729178,1.48806661,M,M,Government/Military - M,M / M,2,262,11,14,1407,1083,1277,150445,2,131,127.909091,138.915051,.772200772,.606729178,1.48806661
N,N,N,Complimentary - N,1,1,9,9,1305,1605,0,0,811.11,.621540230,0,0,.386100386,.496414782,1.79309966,N,N,Complimentary - N,N / N,1,0,9,9,0,1305,1605,811.11,1,0,0,.621540230,.386100386,.496414782,1.79309966
O,O,O,Contract/Other - O,20,20,140,141,6214,6263,2040,14280,638889.12,102.814471,102,102,7.72200772,7.72200772,8.53817722,O,O,Contract/Other - O,O / O,20,2040,140,141,14280,6214,6263,638889.12,20,102,102,102.814471,7.72200772,7.72200772,8.53817722
P,P,P,National Corporate - P,1,1,58,58,3029,3175,125,9225,522472.14,172.489977,159.051724,125,.386100386,3.19911748,4.16191484,P,P,National Corporate- P,P / P,1,125,58,58,9225,3029,3175,522472.14,1,125,159.051724,172.489977,.386100386,3.19911748,4.16191484
Q,Q,Q,Group Govt/Military - Q,0,0,1,1,989,1055,0,131,127475,128.892821,131,0,0,.055157198,1.35890848,Q,Q,Group Govt/Military - Q,Q / Q,0,0,1,1,131,989,1055,127475,0,0,131,128.892821,0,.055157198,1.35890848
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.015114250,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.015114250
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.141524341,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.141524341
U,U,U,Group SMERF - U,8,8,82,98,6636,10098,872,-982.1,874631.33,131.800984,-11.976829,109,3.08880309,4.52289024,9.11801481,U,U,Group SMERF - U,U / U,8,872,82,98,-982.1,6636,10098,874631.33,8,109,-11.976829,131.800984,3.08880309,4.52289024,9.11801481
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001374023,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001374023
W,W,W,Wholesale - W,2,2,3,3,819,969,190,285,94596.79,115.502796,95,95,.772200772,.165471594,1.12532461,W,W,Wholesale - W,W / W,2,190,3,3,285,819,969,94596.79,2,95,95,115.502796,.772200772,.165471594,1.12532461
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
149,226,857,1144,41281,55610,105.433423,117.904982,137.841245,,15709.58,101044.57,5690224.45,56.7210322,47.2697187,57.5289575,MONTH,Rooms Month to Date,Room Revenue Month to Date
