GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
O,O,O,Contract/Other - O,20,20,425,425,4552,4582,2040,43503,468651.12,102.954991,102.36,102,7.72200772,7.81393639,8.65777812,O,O,Contract/Other - O,O / O,20,2040,425,425,43503,4552,4582,468651.12,20,102,102.36,102.954991,7.72200772,7.81393639,8.65777812
P,P,P,National Corporate - P,6,6,93,103,2489,2623,998,15342,434486.03,174.562487,164.967742,166.333333,2.31660232,1.70987314,4.73400917,P,P,National Corporate- P,P / P,6,998,93,103,15342,2489,2623,434486.03,6,166.333333,164.967742,174.562487,2.31660232,1.70987314,4.73400917
Q,Q,Q,Group Govt/Military - Q,2,2,8,8,519,576,262,1048,70436,135.714836,131,131,.772200772,.147085861,.987123647,Q,Q,Group Govt/Military - Q,Q / Q,2,262,8,8,1048,519,576,70436,2,131,131,135.714836,.772200772,.147085861,.987123647
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.020921696,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.020921696
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.195903152,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.195903152
U,U,U,Group SMERF - U,40,58,1011,1106,4690,7383,3447,113712,635022.43,135.399239,112.474777,86.175,15.4440154,18.5879757,8.92025030,U,U,Group SMERF - U,U / U,40,3447,1011,1106,113712,4690,7383,635022.43,58,86.175,112.474777,135.399239,15.4440154,18.5879757,8.92025030
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001901972,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001901972
W,W,W,Wholesale - W,0,0,17,17,701,842,0,1867,80323.29,114.583866,109.823529,0,0,.312557455,1.33328261,W,W,Wholesale - W,W / W,0,0,17,17,1867,701,842,80323.29,0,0,109.823529,114.583866,0,.312557455,1.33328261
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
124,173,2751,3531,30649,40607,114.718306,112.221218,141.449015,,14225.07,308720.57,4335270.87,58.2935504,50.5791506,47.8764479,MONTH,Rooms Month to Date,Room Revenue Month to Date
