GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,23,23,2669,3164,0,2507,461269.2,172.824728,109,0,0,.370012870,4.34810941,A,A,Group Association- A,A / A,0,0,23,23,2507,2669,3164,461269.2,0,0,109,172.824728,0,.370012870,4.34810941
C,C,C,Group Corporate - C,2,2,164,164,2407,2568,324,21788,391565,162.677607,132.853659,162,.772200772,2.63835264,3.92128114,C,C,Corporate Group - C,C / C,2,324,164,164,21788,2407,2568,391565,2,162,132.853659,162.677607,.772200772,2.63835264,3.92128114
D,D,D,Discounts - D,22,27,739,1365,7915,13854,3442.6,95125.75,1057367.78,133.590370,128.722260,156.481818,8.49420849,11.8886744,12.8944496,D,D,Discounts - D,D / D,22,3442.6,739,1365,95125.75,7915,13854,1057367.78,27,156.481818,128.722260,133.590370,8.49420849,11.8886744,12.8944496
E,E,E,Consortium - E,11,11,128,128,738,754,1758.1,19194.7,130776.6,177.204065,149.958594,159.827273,4.24710425,2.05920206,1.20228728,E,E,Consortium - E,E / E,11,1758.1,128,128,19194.7,738,754,130776.6,11,159.827273,149.958594,177.204065,4.24710425,2.05920206,1.20228728
G,G,G,Rack - G,6,6,173,306,2879,3911,1471,25352.25,544312,189.062869,146.544798,245.166667,2.31660232,2.78314028,4.69022368,G,G,Rack - G,G / G,6,1471,173,306,25352.25,2879,3911,544312,6,245.166667,146.544798,189.062869,2.31660232,2.78314028,4.69022368
H,H,H,House Use - H,0,0,0,0,1,1,0,-99.12,7132.77,7132.77,0,0,0,0,.001629116,H,H,House Use - H,H / H,0,0,0,0,-99.12,1,1,7132.77,0,0,0,7132.77,0,0,.001629116
K,K,K,Package - K,1,1,24,43,722,1165,135,3560,129554.74,179.438698,148.333333,135,.386100386,.386100386,1.17622143,K,K,Package - K,K / K,1,135,24,43,3560,722,1165,129554.74,1,135,148.333333,179.438698,.386100386,.386100386,1.17622143
L,L,L,Local Corporate - L,0,0,27,27,405,411,0,4527.5,64565.09,159.419975,167.685185,0,0,.434362934,.659791799,L,L,Local Corporate- L,L / L,0,0,27,27,4527.5,405,411,64565.09,0,0,167.685185,159.419975,0,.434362934,.659791799
M,M,M,Government/Military - M,3,3,66,69,935,1095,393,8825,131129,140.244920,133.712121,131,1.15830116,1.06177606,1.52322304,M,M,Government/Military - M,M / M,3,393,66,69,8825,935,1095,131129,3,131,133.712121,140.244920,1.15830116,1.06177606,1.52322304
N,N,N,Complimentary - N,2,2,52,53,1259,1558,0,0,811.11,.644249404,0,0,.772200772,.836550837,2.05105648,N,N,Complimentary - N,N / N,2,0,52,53,0,1259,1558,811.11,2,0,0,.644249404,.772200772,.836550837,2.05105648
O,O,O,Contract/Other - O,20,20,494,498,5250,5295,2040,50490,540153.12,102.886309,102.206478,102,7.72200772,7.94723295,8.55285665,O,O,Contract/Other - O,O / O,20,2040,494,498,50490,5250,5295,540153.12,20,102,102.206478,102.886309,7.72200772,7.94723295,8.55285665
P,P,P,National Corporate - P,13,13,143,152,2688,2834,2159.75,23500.5,467134.28,173.785074,164.339161,166.134615,5.01930502,2.30051480,4.37906261,P,P,National Corporate- P,P / P,13,2159.75,143,152,23500.5,2688,2834,467134.28,13,166.134615,164.339161,173.785074,5.01930502,2.30051480,4.37906261
Q,Q,Q,Group Govt/Military - Q,19,20,247,255,766,831,2489,29926,100362,131.020888,121.157895,131,7.33590734,3.97361647,1.24790251,Q,Q,Group Govt/Military - Q,Q / Q,19,2489,247,255,29926,766,831,100362,20,131,121.157895,131.020888,7.33590734,3.97361647,1.24790251
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.017920271,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.017920271
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.167798902,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.167798902
