GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,2985,3507,0,0,511672.2,171.414472,0,0,0,0,4.14571817,A,A,Group Association- A,A / A,0,0,0,0,0,2985,3507,511672.2,0,0,0,171.414472,0,0,4.14571817
C,C,C,Group Corporate - C,46,46,62,62,2565,2726,7594,9938,416347,162.318519,160.290323,165.086957,17.7606178,5.98455598,3.56240104,C,C,Corporate Group - C,C / C,46,7594,62,62,9938,2565,2726,416347,46,165.086957,160.290323,162.318519,17.7606178,5.98455598,3.56240104
D,D,D,Discounts - D,16,21,164,284,9809,17243,2592.9,19975.02,1298674.8,132.396248,121.798902,162.05625,6.17760618,15.8301158,13.6232327,D,D,Discounts - D,D / D,16,2592.9,164,284,19975.02,9809,17243,1298674.8,21,162.05625,121.798902,132.396248,6.17760618,15.8301158,13.6232327
E,E,E,Consortium - E,9,9,18,20,916,936,1687.25,3068.5,159450.95,174.073090,170.472222,187.472222,3.47490347,1.73745174,1.27218688,E,E,Consortium - E,E / E,9,1687.25,18,20,3068.5,916,936,159450.95,9,187.472222,170.472222,174.073090,3.47490347,1.73745174,1.27218688
G,G,G,Rack - G,5,5,36,51,3341,4501,999,5307.06,623898.35,186.740003,147.418333,199.8,1.93050193,3.47490347,4.64014888,G,G,Rack - G,G / G,5,999,36,51,5307.06,3341,4501,623898.35,5,199.8,147.418333,186.740003,1.93050193,3.47490347,4.64014888
H,H,H,House Use - H,0,0,0,0,1,1,-202,-339,11126.64,11126.64,0,0,0,0,.001388850,H,H,House Use - H,H / H,0,-202,0,0,-339,1,1,11126.64,0,0,0,11126.64,0,0,.001388850
K,K,K,Package - K,0,0,5,9,787,1285,0,720,139724.74,177.540966,144,0,0,.482625483,1.09302519,K,K,Package - K,K / K,0,0,5,9,720,787,1285,139724.74,0,0,144,177.540966,0,.482625483,1.09302519
L,L,L,Local Corporate - L,1,1,1,1,420,427,179,179,66999.19,159.521881,179,179,.386100386,.096525097,.583317130,L,L,Local Corporate- L,L / L,1,179,1,1,179,420,427,66999.19,1,179,179,159.521881,.386100386,.096525097,.583317130
M,M,M,Government/Military - M,3,3,4,7,1076,1270,405,490,149528,138.966543,122.5,135,1.15830116,.386100386,1.49440293,M,M,Government/Military - M,M / M,3,405,4,7,490,1076,1270,149528,3,135,122.5,138.966543,1.15830116,.386100386,1.49440293
N,N,N,Complimentary - N,3,3,8,8,1304,1604,0,0,811.11,.622016871,0,0,1.15830116,.772200772,1.81106080,N,N,Complimentary - N,N / N,3,0,8,8,0,1304,1604,811.11,3,0,0,.622016871,1.15830116,.772200772,1.81106080
O,O,O,Contract/Other - O,20,20,80,81,6154,6203,2040,8160,632769.12,102.822411,102,102,7.72200772,7.72200772,8.54698481,O,O,Contract/Other - O,O / O,20,2040,80,81,8160,6154,6203,632769.12,20,102,102,102.822411,7.72200772,7.72200772,8.54698481
P,P,P,National Corporate - P,20,20,46,46,3017,3163,3254,7304,520551.14,172.539324,158.782609,162.7,7.72200772,4.44015444,4.19016138,P,P,National Corporate- P,P / P,20,3254,46,46,7304,3017,3163,520551.14,20,162.7,158.782609,172.539324,7.72200772,4.44015444,4.19016138
Q,Q,Q,Group Govt/Military - Q,0,0,0,0,988,1054,0,0,127344,128.890688,0,0,0,0,1.37218411,Q,Q,Group Govt/Military - Q,Q / Q,0,0,0,0,0,988,1054,127344,0,0,0,128.890688,0,0,1.37218411
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.015277353,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.015277353
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.143051582,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.143051582
U,U,U,Group SMERF - U,21,22,74,90,6628,10090,3719,-1794.1,873819.33,131.837557,-24.244595,177.095238,8.10810811,7.14285714,9.20529985,U,U,Group SMERF - U,U / U,21,3719,74,90,-1794.1,6628,10090,873819.33,22,177.095238,-24.244595,131.837557,8.10810811,7.14285714,9.20529985
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001388850,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001388850
W,W,W,Wholesale - W,0,0,1,1,817,967,0,95,94406.79,115.552987,95,0,0,.096525097,1.13469070,W,W,Wholesale - W,W / W,0,0,1,1,95,817,967,94406.79,0,0,95,115.552987,0,.096525097,1.13469070
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
144,150,499,660,40923,55126,154.639931,106.419800,137.875604,,22268.15,53103.48,5642283.36,56.8359212,48.1660232,55.5984556,MONTH,Rooms Month to Date,Room Revenue Month to Date
