GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,85,94,316,343,2985,3507,13515,50085,511354.2,171.307940,158.496835,159,32.8185328,5.08365508,4.30040915,A,A,Group Association- A,A / A,85,13515,316,343,50085,2985,3507,511354.2,94,159,158.496835,171.307940,32.8185328,5.08365508,4.30040915
C,C,C,Group Corporate - C,0,0,78,78,2485,2646,0,11612,403177,162.244266,148.871795,0,0,1.25482625,3.58007261,C,C,Corporate Group - C,C / C,0,0,78,78,11612,2485,2646,403177,0,0,148.871795,162.244266,0,1.25482625,3.58007261
D,D,D,Discounts - D,61,124,1388,2517,9447,16634,7639.82,175255.36,1250429.93,132.362647,126.264669,125.242951,23.5521236,22.3294723,13.6100386,D,D,Discounts - D,D / D,61,7639.82,1388,2517,175255.36,9447,16634,1250429.93,124,125.242951,126.264669,132.362647,23.5521236,22.3294723,13.6100386
E,E,E,Consortium - E,0,0,122,124,882,900,0,18915.25,153064.2,173.542177,155.043033,0,0,1.96267696,1.27067366,E,E,Consortium - E,E / E,0,0,122,124,18915.25,882,900,153064.2,0,0,155.043033,173.542177,0,1.96267696,1.27067366
G,G,G,Rack - G,22,39,340,421,3256,4383,3840,58007.29,608586.29,186.912251,170.609676,174.545455,8.49420849,5.46975547,4.69083156,G,G,Rack - G,G / G,22,3840,340,421,58007.29,3256,4383,608586.29,39,174.545455,170.609676,186.912251,8.49420849,5.46975547,4.69083156
H,H,H,House Use - H,0,0,0,0,1,1,0,2086.12,9605.89,9605.89,0,0,0,0,.001440673,H,H,House Use - H,H / H,0,0,0,0,2086.12,1,1,9605.89,0,0,0,9605.89,0,0,.001440673
K,K,K,Package - K,4,10,52,96,780,1273,735,8315,138724.74,177.852231,159.903846,183.75,1.54440154,.836550837,1.12372500,K,K,Package - K,K / K,4,735,52,96,8315,780,1273,138724.74,10,183.75,159.903846,177.852231,1.54440154,.836550837,1.12372500
L,L,L,Local Corporate - L,0,0,8,9,415,422,0,1258.64,66157.19,159.414916,157.33,0,0,.128700129,.597879329,L,L,Local Corporate- L,L / L,0,0,8,9,1258.64,415,422,66157.19,0,0,157.33,159.414916,0,.128700129,.597879329
M,M,M,Government/Military - M,5,9,99,121,1047,1231,675,13123,145844,139.297039,132.555556,135,1.93050193,1.59266409,1.50838472,M,M,Government/Military - M,M / M,5,675,99,121,13123,1047,1231,145844,9,135,132.555556,139.297039,1.93050193,1.59266409,1.50838472
N,N,N,Complimentary - N,3,3,28,29,1290,1590,0,0,811.11,.628767442,0,0,1.15830116,.450450450,1.85846828,N,N,Complimentary - N,N / N,3,0,28,29,0,1290,1590,811.11,3,0,0,.628767442,1.15830116,.450450450,1.85846828
O,O,O,Contract/Other - O,20,20,566,568,5956,6003,2040,58140,612573.12,102.849752,102.720848,102,7.72200772,9.10553411,8.58064888,O,O,Contract/Other - O,O / O,20,2040,566,568,58140,5956,6003,612573.12,20,102,102.720848,102.849752,7.72200772,9.10553411,8.58064888
P,P,P,National Corporate - P,2,2,184,184,2916,3062,299.75,29569,503986.28,172.834801,160.701087,149.875,.772200772,2.96010296,4.20100271,P,P,National Corporate- P,P / P,2,299.75,184,184,29569,2916,3062,503986.28,2,149.875,160.701087,172.834801,.772200772,2.96010296,4.20100271
Q,Q,Q,Group Govt/Military - Q,0,0,143,143,975,1041,0,18733,125641,128.862564,131,0,0,2.30051480,1.40465626,Q,Q,Group Govt/Military - Q,Q / Q,0,0,143,143,18733,975,1041,125641,0,0,131,128.862564,0,2.30051480,1.40465626
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.015847404,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.015847404
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.148389327,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.148389327
U,U,U,Group SMERF - U,5,7,278,696,5830,9228,783,33286,763026.43,130.879319,119.733813,156.6,1.93050193,4.47232947,8.39912407,U,U,Group SMERF - U,U / U,5,783,278,696,33286,5830,9228,763026.43,7,156.6,119.733813,130.879319,1.93050193,4.47232947,8.39912407
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001440673,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001440673
W,W,W,Wholesale - W,8,8,53,53,790,940,760,6041,90449.79,114.493405,113.981132,95,3.08880309,.852638353,1.13813174,W,W,Wholesale - W,W / W,8,760,53,53,6041,790,940,90449.79,8,95,113.981132,114.493405,3.08880309,.852638353,1.13813174
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
215,316,3655,5382,39170,53010,140.872419,132.538074,137.824641,,30287.57,484426.66,5398591.17,56.4311646,58.7998713,83.0115830,MONTH,Rooms Month to Date,Room Revenue Month to Date
