GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,2669,3164,0,0,461269.2,172.824728,0,0,0,0,3.99419353,A,A,Group Association- A,A / A,0,0,0,0,0,2669,3164,461269.2,0,0,0,172.824728,0,0,3.99419353
C,C,C,Group Corporate - C,29,29,58,58,2465,2626,4351,8702,400267,162.380122,150.034483,150.034483,11.1969112,1.59955874,3.68890485,C,C,Corporate Group - C,C / C,29,4351,58,58,8702,2465,2626,400267,29,150.034483,150.034483,162.380122,11.1969112,1.59955874,3.68890485
D,D,D,Discounts - D,84,115,893,1676,8952,15793,12219.11,109437.3,1184611.87,132.329297,122.550168,145.465595,32.4324324,24.6276889,13.3967855,D,D,Discounts - D,D / D,84,12219.11,893,1676,109437.3,8952,15793,1184611.87,115,145.465595,122.550168,132.329297,32.4324324,24.6276889,13.3967855
E,E,E,Consortium - E,20,20,90,92,850,868,3191.5,13633,147781.95,173.861118,151.477778,159.575,7.72200772,2.48207391,1.27203616,E,E,Consortium - E,E / E,20,3191.5,90,92,13633,850,868,147781.95,20,159.575,151.477778,173.861118,7.72200772,2.48207391,1.27203616
G,G,G,Rack - G,26,32,190,233,3106,4195,4796.97,30028.47,580607.47,186.930930,158.044579,184.498846,10.0386100,5.23993381,4.64816976,G,G,Rack - G,G / G,26,4796.97,190,233,30028.47,3106,4195,580607.47,32,184.498846,158.044579,186.930930,10.0386100,5.23993381,4.64816976
H,H,H,House Use - H,0,0,0,0,1,1,333,970.37,8490.14,8490.14,0,0,0,0,.001496513,H,H,House Use - H,H / H,0,333,0,0,970.37,1,1,8490.14,0,0,0,8490.14,0,0,.001496513
K,K,K,Package - K,1,1,35,66,763,1243,140,5265,135674.74,177.817484,150.428571,140,.386100386,.965250965,1.14183951,K,K,Package - K,K / K,1,140,35,66,5265,763,1243,135674.74,1,140,150.428571,177.817484,.386100386,.965250965,1.14183951
L,L,L,Local Corporate - L,1,1,3,3,410,416,166.73,464.18,65362.73,159.421293,154.726667,166.73,.386100386,.082735797,.613570381,L,L,Local Corporate- L,L / L,1,166.73,3,3,464.18,410,416,65362.73,1,166.73,154.726667,159.421293,.386100386,.082735797,.613570381
M,M,M,Government/Military - M,7,7,29,38,977,1148,917,3799,136520,139.733879,131,131,2.70270270,.799779371,1.46209332,M,M,Government/Military - M,M / M,7,917,29,38,3799,977,1148,136520,7,131,131,139.733879,2.70270270,.799779371,1.46209332
N,N,N,Complimentary - N,1,1,13,13,1275,1574,0,0,811.11,.636164706,0,0,.386100386,.358521787,1.90805423,N,N,Complimentary - N,N / N,1,0,13,13,0,1275,1574,811.11,1,0,0,.636164706,.386100386,.358521787,1.90805423
